,time,text,comments,shares,username,likes,love,solidaire,haha
271,2020-10-26 20:54:00.000000,"Le président de Samsung Electronics, Lee Kun-hee, est décédé
Lee Kun-hee, qui a fait du groupe un géant mondial des télécommunications, est mort dimanche à l’âge de 78 ans, a annoncé le groupe sud-coréen.

SousPlus sa direction, Samsung est devenu le plus grand producteur de téléphones intelligents et de puces électroniques de la planète, le chiffre d’affaires global de l’entreprise équivaut désormais à un cinquième du produit intérieur brut du pays.",0,2,Payexpresse.com,7,0,3,0
272,2020-10-26 12:18:00.000000,Bon début de semaine,0,0,Payexpresse.com,7,1,0,0
273,2020-10-23 15:47:00.000000,"Quel est le meilleur moment pour poster sur les réseaux sociaux ?

OUTILSVEILLE.COM
Quel est le meilleur moment pour poster sur les réseaux sociaux ?",0,0,Payexpresse.com,5,0,0,0
274,2020-10-22 15:20:00.000000,"Intelligence artificielle : votre majordome numérique pour accélérer votre activité

PRO.ORANGE.FR
Intelligence artificielle : votre majordome numérique pour accélérer votre activité",0,0,Payexpresse.com,5,1,0,0
275,2020-10-21 15:24:00.000000,"Les fermetures de distributeurs de billets (GAB) s'accélèrent en #France

LEFIGARO.FR
Les fermetures de distributeurs de billets s'accélèrent en France",0,0,Payexpresse.com,5,0,0,0
276,2020-10-16 16:21:00.000000,"L’américain Stripe achète la pépite Paystack, leader du paiement en ligne au Nigeria

LEMONDE.FR
L’américain Stripe achète la pépite Paystack, leader du paiement en ligne au Nigeria",0,1,Payexpresse.com,3,1,0,0
277,2020-10-16 16:19:00.000000,"Stripe acquires Nigeria’s Paystack for $200M+ to expand into the African continent
https://techcrunch.com/2020/10/15/stripe-acquires-nigerias-paystack-for-200m-to-expand-into-the-african-continent/

Stripe acquiert la botte de paiement du Nigeria pour 200 millions de dollars plus pour s'étendre sur le continent africain
https://techcrunch.com/2020/10/15/stripe-acquires-nigerias-paystack-for-200m-to-expand-into-the-african-continent/

SOCIAL.TECHCRUNCH.COM
Stripe acquires Nigeria’s Paystack for $200M+ to expand into the African continent – TechCrunch",0,0,Payexpresse.com,8,3,0,0
278,2020-10-14 10:09:00.000000,"Avec la 5G, Apple veut pousser ses clients à changer d'iPhone

LESECHOS.FR
Avec la 5G, Apple veut pousser ses clients à changer d'iPhone",0,1,Payexpresse.com,5,1,0,0
279,2020-10-13 20:01:00.000000,"Un mandat court et une expulsion brutale pour le seul PDG Noir du secteur bancaire

NYTIMES.COM
Un mandat court et une expulsion brutale pour le seul PDG Noir du secteur bancaire",0,1,Payexpresse.com,9,1,1,0
280,2020-10-13 14:08:00.000000,"Huawei procède au lancement de « Seed for the Future » au Sénégal

AFRIQUEITNEWS.COM
Huawei procède au lancement de ""Seed for the Future"" au Sénégal - AITN",0,0,Payexpresse.com,6,1,0,0
281,2020-10-12 12:44:00.000000,Bon début de semaine !,1,0,Payexpresse.com,18,0,1,0
282,2020-10-08 19:44:00.000000,"APPLE WATCH SE : UNE MONTRE MOINS CHÈRE MAIS QUI EN A SOUS LE CADRAN
Proposée à partir de 299 euros contre 429 euros pour sa grande sœur la Series 6, l'Apple Watch SE (pour Special Edition) n'est pourtant pas une montre connectée au rabais.",0,0,Payexpresse.com,3,2,0,0
283,2020-10-03 12:44:00.000000,"ANGLETERRE : IL RACHÈTE LA BANQUE QUI LUI AVAIT REFUSÉ SON CRÉDIT 20 ANS PLUS TÔT

CNEWS.FR
Angleterre : il rachète la banque qui lui avait refusé son crédit 20 ans plus tôt",0,2,Payexpresse.com,17,0,0,0
284,2020-10-01 16:25:00.000000,,0,1,Payexpresse.com,2,4,0,0
285,2020-10-01 12:49:00.000000,Octobre 2020 célèbre la 27ème campagne d'information sur le dépistage précoce et de lutte contre les cancers du sein !,0,0,Payexpresse.com,3,0,2,0
286,2020-09-30 12:14:00.000000,"UBER LANCE SES TAXIS MOTO DÈS AUJOURD'HUI À PARIS

CNEWS.FR
Uber lance ses taxis moto dès aujourd'hui à Paris",0,0,Payexpresse.com,7,0,0,0
287,2020-09-29 11:29:00.000000,"Quels sont les pays africains les plus attractifs pour l'investissement, selon le secteur privé ? (classement Deloitte)
Selon l’Africa CEOs Survey édition 2020, la Côte d’Ivoire reste le pays africain le plusPlus attractif pour les investissements selon le secteur privé. Le pays devance le Kenya, le Ghana, le Sénégal, le Rwanda. 4 pays ouest-africains figurent dans le Top 10, dont 2 de l’UEMOA.",0,1,Payexpresse.com,7,1,0,0
288,2020-09-28 13:24:00.000000,"Le #Nigéria va réglementer les #cryptomonnaies pour protéger son marché financier

SIKAFINANCE.COM
Le Nigéria va réglementer les cryptomonnaies pour protéger son marché financier",0,0,Payexpresse.com,5,0,0,0
289,2020-09-28 13:17:00.000000,#Payexpresse,0,0,Payexpresse.com,9,2,0,0
290,2020-09-27 09:17:00.000000,"La nouvelle #monnaie ouest-africaine prévue cette année pour remplacer le franc CFA pourrait maintenant se faire dans cinq ans, a déclaré le président ivoirien Alassane Ouattara.

AFRICTELEGRAPH.COM
Alassane Ouattara : « La nouvelle monnaie ouest-africaine pourrait prendre cinq ans »",0,0,Payexpresse.com,7,0,0,0
291,2020-09-22 16:44:00.000000,"Le DG de Shelter Afrique débarque en Assemblée générale en tenue Masaï

FINANCIALAFRIK.COM
Le DG de Shelter Afrique débarque en Assemblée générale en tenue Masaï",0,0,Payexpresse.com,9,1,0,0
292,2020-09-17 10:05:00.000000,"La BOAD décaisse 10,5 milliards de FCFA pour la construction du complexe sportif et hôtelier Dakar Diamniadio Sports City
La Boad a accordé une enveloppe de 10,5 milliards destinée à la construction d’unPlus complexe hôtelier et sportif par la société Sports city Diamniadio co Sa, à Diamniadio. Ce projet vise l’accroissement de l’offre d’infrastructures hôtelières et d’espaces sportifs et de loisirs, la contribution à la création d’emplois et de richesse.",0,0,Payexpresse.com,6,0,0,0
293,2020-09-15 10:13:00.000000,"Le top 5 des pays européens où on paye le plus avec sa carte bancaire

MONEYVOX.FR
Le top 5 des pays européens où on paye le plus avec sa carte bancaire",0,0,Payexpresse.com,7,0,0,0
294,2020-09-07 14:45:00.000000,"Sénégal – Le développement de la Fintech bloqué par un manque d’ouverture des fournisseurs de services financiers
https://www.socialnetlink.org/2020/08/31/senegal-le-developpement-de-la-fintech-bloque-par-un-manque-douverture-des-fournisseurs-de-services-financiers/

SOCIALNETLINK.ORG
Sénégal – Le développement de la Fintech bloqué par un manque d’ouverture des fournisseurs de services financiers",0,0,Payexpresse.com,7,0,0,0
295,2020-09-03 10:27:00.000000,"Facebook alerte les annonceurs : Apple va faire du mal au marché publicitaire

01NET.COM
Facebook alerte les annonceurs : Apple va faire du mal au marché publicitaire",0,0,Payexpresse.com,5,0,0,0
296,2020-08-20 11:56:00.000000,"Payexpresse vous facilite votre vie d'entrepreneur Web.
Vous êtes un entrepreneur qui souhaite digitaliser ses paiements, notre messagerie est ouverte 24h/24 pour vous☺️
Nous serons ravis de répondre à toutesPlus vos questions
N'oubliez pas de partager afin que vos amis puissent aussi profiter de nos offres innovantes☺️
#sharingiscaring
#payexpresse
#fintech",0,6,Payexpresse.com,6,3,0,0
297,2020-08-18 18:19:00.000000,"Le Sénégal remporte le 1er prix du concours international de l’UNESCO sur l’Intelligence artificielle en Afrique

C’est une équipe de 4 étudiants de l’Université Gaston Berger de Saint-Louis qui a représenté lePlus pays de la Téranga dans ce challenge organisé par la chaire UNESCO de l’Université de Bordeaux (France).
source : socialnetlink",0,1,Payexpresse.com,15,3,0,0
298,2020-08-07 19:43:00.000000,"Un gros coucou à nos voisins de la Côte d'Ivoire 🇮🇪❤️
#HappyIndepedanceDay
#payexpresse",0,0,Payexpresse.com,6,2,0,0
299,2020-08-04 22:05:00.000000,"On est tous d'accord pour dire que 2020 a été une année tumultueuse, pleine de rebondissements, d'émotions ☺️et de défis pour Payexpresse . N'empêche, nous sommes toujours ici, vous et moi, décidés à vivre cette année jusqu'à la fin👌
Eid Mubarak à toute la communauté musulmane🙏",0,4,Payexpresse.com,8,2,0,0
300,2020-07-29 09:18:00.000000,"#Orange et #NSIA lancent officiellement Orange Bank Africa, une banque digitale pour l’Afrique de l’Ouest.
Orange et le groupe ivoirien de bancassurance NSIA, ont annoncé ce 23 juillet 2020 le lancement desPlus activités commerciales d’Orange Bank Africa à Abidjan en Côte d’Ivoire. D’après les deux groupes, Orange Bank Africa, dirigée par Jean-Louis Menann-Kouamé, a pour ambition de proposer aux clients une offre de crédit et d’épargne simple et accessible à tout moment depuis son mobile. Si cette banque commence à Abidjan, Orange Bank Africa a vocation à s’étendre au Sénégal, au Mali et au Burkina Faso.",1,0,Payexpresse.com,7,0,0,0
301,2020-07-10 09:50:00.000000,"Les ministères français adoptent les services d’une fintech française #Fintech #France

PRESSE-CITRON.NET
Les ministères français adoptent les services d'une fintech française",0,0,Payexpresse.com,10,0,0,0
302,2020-07-08 10:14:00.000000,"Écosystème Start-up : Dakar, 9e ville la plus dynamique en Afrique

Fintech City Index 2020 a dévoilé le classement des villes à écosystème Start-up les plus dynamiques au monde.

Information de taille : DakarPlus pointe à la 9e place africaine. Du moins, selon le rapport parcouru par le journal EnQuête.

Le Sénégal est en voie de devenir un leader au sein de la région, selon l’étude menée par le cabinet MicroSave Consulting (#MSC) rendue publique hier.

Le classement est réalisé en fonction de trois paramètres : le nombre de start-up, leur qualité et leur environnement commercial. #DER #Startup #Fintech",0,0,Payexpresse.com,8,2,0,0
303,2020-06-21 11:31:00.000000,Bonne fête des pères !!!,0,2,Payexpresse.com,48,1,0,0
304,2020-06-18 12:28:00.000000,"Akon City: la ville de 6 milliards Usd sera complètement opérationnelle en 2030

Le contrat de construction,d'un coût de 6 milliards USD, a été attribué à KE International,une société de conseil et d'ingénieriePlus basée aux USA. Cette société construit aussi actuellement Mwale Medical and Technology City (MMTC),d'un coût de 2 milliards de dollars américains, une ville verte basée dans l'ouest du Kenya, dont les travaux de construction ont commencé en 2014 et devraient être achevés en décembre 2020. Akon City Phase 2,renseigne-t-on, se déroulera de 2024 à 2029 et se terminera par une ville où toutes les transactions se feront exclusivement en crypto-monnaie AKOIN.",0,0,Payexpresse.com,33,1,1,0
305,2020-06-18 10:10:00.000000,"Le paiement mobile français prépare sa défaite, dépassé par Apple et Google #mobilPayment

PRESSE-CITRON.NET
Le paiement mobile français prépare sa défaite, dépassé par Apple et Google",0,0,Payexpresse.com,8,0,0,0
306,2020-06-17 19:17:00.000000,"WhatsApp permet enfin d’envoyer et de recevoir de l’argent gratuitement

PHONANDROID.COM
WhatsApp permet enfin d'envoyer et de recevoir de l'argent gratuitement",0,0,Payexpresse.com,23,0,0,0
307,2020-06-17 13:32:00.000000,"#Facebook #Messenger : les conversations seront désormais verrouillées…La raison!

Depuis quelques jours, les développeurs de Facebook Messenger procèdent au test sur iPhone du verrouillage des conversations parPlus Face ID ou Touch ID. Dans le futur, ce système pourrait s’étendre à tous les smartphones, Android compris.

Pour empêcher à quelqu’un d’autre de lire vos messages à votre insu, cette nouvelle technique de verrouillage des conversations devra sans doute réjouir les utilisateurs de l’application.",0,0,Payexpresse.com,20,1,0,0
308,2020-06-10 15:42:00.000000,COMMUNIQUÉ DE PRESSE - #WARI,0,0,Payexpresse.com,27,0,0,0
309,2020-06-07 13:14:00.000000,Bonne fête des mères ❤️,0,0,Payexpresse.com,46,2,0,0
310,2020-06-06 16:56:00.000000,"La fintech européenne a subi. Voilà que l’Amérique la rattrape

https://www.presse-citron.net/la-fintech-europeenne-a-subi-voila-que-lamerique-la-rattrape/

PRESSE-CITRON.NET
La fintech européenne a subi. Voilà que l’Amérique la rattrape",0,0,Payexpresse.com,14,0,0,0
311,2020-06-05 10:34:00.000000,"Khady Ndiaye une jeune femme pilote chez ExpressJet Airlines compagnie partenaire de United Express aux États-unis.

Elle est diplômée du Airline Career Pilot Program avant d'être recrutée par ExpressJet enPlus Décembre 2019, devenant ainsi la seule femme d'origine sénégalaise pilote commerciale évoluant dans une compagnie aérienne actuellement.",2,0,Payexpresse.com,70,3,0,0
312,2020-06-02 16:09:00.000000,"#Rwanda : #paiement #mobile obligatoire pour le transport à moto

Les donnes changent au Rwanda. Le pays enclavé de l’Afrique de l’Est, a décidé de rendre obligatoire le paiement du transport public à moto parPlus mobile money. La décision est entrée en vigueur ce lundi 1er juin 2020.

C’est à travers une note rendue publique depuis le 27 mai dernier, que l’Autorité de régulation des services publics du Rwanda a officialisé cette décision. « tous les motocyclistes de Kigali sont tenus d’utiliser des compteurs et des paiements sans numéraire tels que MTN MoMo ou Airtel Money » indique la note.

Cette mesure exceptionnelle entre dans le cadre des stratégies de lutte contre la propagation de coronavirus. Pour un début la mesure entre en vigueur d’abord dans la capitale. Elle sera ensuite étendue aux provinces progressivement.",0,0,Payexpresse.com,33,1,0,0
313,2020-05-30 11:55:00.000000,"POURQUOI FACEBOOK A RÉCOMPENSÉ CE JEUNE CRACK SÉNÉGALAIS À HAUTEUR DE 2.000.000 FCFA?

Si Mark Zuckerberg est grand, le crack sénégalais Saliou Thiam n’est pas aussi petit. En effet, Saliou Thiam aPlus défrayé la chronique et émerveillé Mark Zuckerberg en décelant une faille grave sur l’algorithme de Facebook. Content et subjugué par le génie, Facebook a finalement récompensé le jeune Saliou Thiam en lui offrant 2.000.000 FCFA.",2,1,Payexpresse.com,40,0,0,0
314,2020-05-26 14:23:00.000000,"L'industrie du Mobile Money en Afrique (2019)
#mobileMoney",0,0,Payexpresse.com,26,0,0,0
315,2020-05-25 14:51:00.000000,25 Mai - Happy African Day,0,0,Payexpresse.com,24,1,0,0
316,2020-05-24 21:46:00.000000,,0,0,Payexpresse.com,18,1,0,0
317,2020-05-22 20:21:00.000000,"Les Rwandais déploient des robots pour le dépistage du Coronavirus et ainsi minimiser le contact humain, qui expose inutilement les agents de la santé",0,0,Payexpresse.com,32,2,0,0
318,2020-05-01 11:28:00.000000,"PARTICIPEZ AU HACKATHON ENLIGNE #CAC19
SAUVEZ DES VIES ET GAGNEZ

Les 3 projets les plus innovants et prometteurs que vont sélectionner nos membres du jury ce dimanche ? Les projets peuvent être soumis jusqu’àPlus ce soir minuit sur : https://codeagainst-covid19.com

Suivez-nous sur les réseaux sociaux pour ne rien rater de nos lives thématiques du week-end :

LinkedIn: https://www.linkedin.com/showcase/code-against-covid-19

Twitter: https://twitter.com/CodeCovid

Instagram: https://www.instagram.com/code_against_covid19/

Facebook: https://web.facebook.com/Code-Against-Covid-19-105227877834516/

Youtube : https://www.youtube.com/channel/UCP4rOHN6HKH7OL1amtK_e-A?view_as=subscriber",4,0,Payexpresse.com,12,1,0,0
319,2020-04-22 23:36:00.000000,Journée mondiale de la terre 🌏,0,0,Payexpresse.com,6,1,0,0
320,2020-04-12 15:51:00.000000,Joyeux Pâque !!,0,1,Payexpresse.com,18,2,0,0
321,2020-04-10 08:40:00.000000,#HAPPYBIRTHDAY : À Sadio Mané qui fête ses 28 ans aujourd’hui 10 Avril. N*10. 🎂🎁🎉,0,0,Payexpresse.com,16,2,0,0
322,2020-04-08 17:27:00.000000,"Jeff Bezos: le seul milliardaire qui s’enrichit avec le covid-19, sa fortune a augmenté de 5,9 milliards de dollars

Jeff Bezos, le patron d’Amazon est l’un des seuls milliardaires à profiter de la crisePlus sanitaire pour s’enrichir, alors que les autres voient leur fortune dégringoler.

Alors que la majorité des milliardaires ont vu leur fortune fondre depuis le début de l’épidémie du Coronavirus, pour Jeff Bezos, c’est tout le contraire. Selon le Bloomberg Billionaires Index, le patron d’Amazon s’est enrichi de 5,9 milliards de dollars (5,38 milliards d’euros) en 2020.",3,0,Payexpresse.com,22,0,0,0
323,2020-04-08 12:29:00.000000,"Voici les masques ""Made in Senegal.""🇸🇳

Ils sont faits par Mr. Alpha Bâ, avec les critères internationaux requis; barrage au virus et permettant une respiration aisée.
Allez chercher vos masques avec la patentePlus accreditée, chez
Alpha Oumar Ba
7, Avenue Jean Jaurès en face commerciale Sicap plateau.
📲 +221 77 614 29 77

Ils sont lavables, et solides.
Les voici, et lui avec.
Je donne son contact aux interessés. Ils sont à 500frs CFA pièce. ($1/piece.)",0,2,Payexpresse.com,47,1,0,0
324,2020-04-05 18:42:00.000000,,0,3,Payexpresse.com,11,0,0,0
325,2020-04-04 20:01:00.000000,"🔴INDÉPENDANCE – 4 Avril : Dubaï a illuminé la tour Burj Al Khalifa aux couleurs du Sénégal.

C’est une initiative des autorités du ministère des affaires étrangères et de la coopération internationale desPlus Émirats arabes unis.

Ceci afin de célébrer avec les sénégalais résidant aux Emirats Arabes Unis, le 60e anniversaire de l’indépendance nationale du Sénégal. Une illustration des relations fraternelles entre le Sénégal et les Emirats Arabes Unis.",13,0,Payexpresse.com,22,1,0,1
326,2020-04-04 10:52:00.000000,"Bonne fête de l'indépendance !
#Senegal #Payexpresse",0,0,Payexpresse.com,15,2,0,0
327,2020-04-01 21:39:00.000000,,0,0,Payexpresse.com,20,2,0,0
328,2020-03-30 17:05:00.000000,"#Rwanda #Coronavirus: la nourriture et l’électricité gratuites pour les citoyens durant le confinement

Le Rwanda a commencé à partager gratuitement la nourriture. Le pays rend gratuite également laPlus distribution d’électricité à tous ses citoyens dans l’attente d’éradiquer le Coronavirus, selon Africa Facts.

Le Rwanda fait partie des rares pays africains qui ont institué un confinement complet ou partiel pour contenir la propagation du coronavirus.",1,3,Payexpresse.com,39,2,0,0
329,2020-03-30 16:18:00.000000,Mettez votre photo de profil à jour avec ce décor #RestezChezVous,0,0,Payexpresse.com,10,1,0,0
330,2020-03-20 21:13:00.000000,Merci et bravo !!!,0,0,Payexpresse.com,11,2,0,0
331,2020-03-18 21:07:00.000000,"LES STARTUPS « FINTECH » ET D’INCLUSION FINANCIÈRE GAGNENT LA PART BELLE DES INVESTISSEMENTS EN AFRIQUE !

WESTINFOS.NET
LES STARTUPS « FINTECH » ET D’INCLUSION FINANCIÈRE GAGNENT LA PART BELLE DES INVESTISSEMENTS EN AFRIQUE !",0,0,Payexpresse.com,3,1,0,0
332,2020-03-10 17:07:00.000000,"Orange money lancé au Maroc
https://westinfos.net/orange-money-lance-maroc/

WESTINFOS.NET
Orange money lancé au Maroc",0,0,Payexpresse.com,32,2,0,0
333,2020-03-08 10:40:00.000000,Bonne journée à toute les femmes du monde !,0,0,Payexpresse.com,16,2,0,0
334,2020-02-28 13:24:00.000000,"Sidy Ndao ou quand un chercheur sénégalais développe le premier ordinateur thermique au monde
Cité il y a quelques mois par le Word Economic parmi les 10 jeunes scientifiques qui pourraient représenter dePlus grands espoirs pour l’avenir, le jeune chercheur sénégalais, Sidy Ndao continue de stimuler le monde scientifique et académique. Le docteur Sidy Ndao, fondateur du Dakar American University of Science & Technology (Daust) à Dakar et professeur au Nebraska-Lincoln University, a récemment co-publié des travaux relatifs au fonctionnement d’équipements à des températures extrêmes.",0,4,Payexpresse.com,34,2,0,0
335,2020-02-08 12:17:00.000000,"Triste nouvelle 😞.

Leila Janah recrutait les pauvres. Cette fille d’immigrés indiens a aidé + de 50 000 personnes en Inde et en Afrique. Elle estimait que l’intellect des pauvres était “la plus grande ressource inexploitée au monde”. Elle est décédée dimanche à 37 ans, des suites d’un cancer.",3,1,Payexpresse.com,42,2,0,0
336,2020-02-02 22:18:00.000000,,0,2,Payexpresse.com,36,1,0,0
337,2020-01-30 18:40:00.000000,"Sadio Mané :
« J’avais 7 ans. Je jouais au foot sur le terrain du village. Mon frère est venu et m’a dit : ‘notre père est décédé’. J’y avais pas cru. Il a eu des maux de ventre et étant donné qu’il n’y avaitPlus pas d’hôpital, on l’a emmené chez le guérisseur dans un autre village. Les choses se sont compliqués, il est décédé là-bas. A l’époque, il y’avait la rébellion, on l’a donc enterré sur place.. »

Un épisode qui a marqué la vie de Sadio Mané. C’est une des raisons pour laquelle il avait décidé de financer la construction d’un hôpital dans son village.",0,1,Payexpresse.com,36,1,0,0
338,2020-01-29 16:09:00.000000,"Tech africaine : levée record de 2 milliards de dollars US en 2019

https://www.lepoint.fr/afrique/tech-africaine-levee-record-de-2-milliards-de-dollars-us-en-2019--29-01-2020-2360201_3826.php?fbclid=IwAR1ZiM0f7Y-aaDvMh69pczkg0Irwy6MkI2HvTVzCptOuTuVUbO7wkdumWy4

LEPOINT.FR
Tech africaine : levée record de 2 milliards de dollars US en 2019",0,0,Payexpresse.com,1,1,0,0
339,2020-01-26 21:04:00.000000,"RIP KOBE BRYANT

AFRISERIES.COM
NBA – Kobe Bryant est décédé",0,0,Payexpresse.com,15,0,0,0
340,2020-01-20 05:32:00.000000,,0,0,Payexpresse.com,6,0,0,0
341,2020-01-17 10:44:00.000000,La prochaine révolution numérique va commencer en Afrique (Jack Ma cofondateur de Alibaba Group.),0,0,Payexpresse.com,7,0,0,0
342,2020-01-16 15:07:00.000000,"Film documentaire sur les incubateurs au Sénégal.
#Entreprenariat #Incubateur
https://www.youtube.com/watch?v=aqByBbarzCw&t

YOUTUBE.COM
Film documentaire sur les incubateurs",0,0,Payexpresse.com,11,1,0,0
343,2020-01-13 08:31:00.000000,"#MondayMotivation
#Bon début de semaine à tous.
Www.payexpresse.com",0,0,Payexpresse.com,7,1,0,0
344,2020-01-09 01:42:00.000000,"Le géant Huawei !!!

TF1 Le JT
1 décembre 2019, 21:00 ·

EXCLUSIF - Le géant Huaweï, bête noire de Donald Trump, a ouvert les portes de son empire au #20H d'Anne-Claire Coudray. Regardez plutôt.",3592,67271,Payexpresse.com,36507,3137,12,333
345,2020-01-08 08:01:00.000000,"Bravo #Sadio
Le meilleur reste à venir",0,1,Payexpresse.com,11,2,0,0
346,2020-01-06 08:04:00.000000,"#MondayMotivation
Bon début de semaine",0,1,Payexpresse.com,14,0,0,0
347,2020-01-02 13:33:00.000000,"Bonne et Heureuse année 2020
Happy New Year 2020",0,0,Payexpresse.com,11,0,0,0
348,2019-12-31 16:06:00.000000,,0,0,Payexpresse.com,3,0,0,0
349,2019-12-27 13:22:00.000000,"Si vous souhaitez vendre et recevoir directement le paiement à partir de votre #site en toute sécurité, PayExpresse est la solution.
https://payexpresse.com/

#mobilemoney #mastercard #Payexpresse #Visa #Wari",0,0,Payexpresse.com,5,0,0,0
350,2019-12-25 10:37:00.000000,"L'esprit de Noël, c'est avant tout la chaleur d'un foyer accueillant, la gaieté tendre et le rire des enfants, le plaisir du partage. Passez un excellent Noël en famille, entourés de tous ceux que vous aimez.Plus
Joyeux Noël
Même si ces mots sont sans originalité, ils sont sincères et affectueux.
#Payexpresse vous dis
bonne année 2020 , et bonne santé à tous.",0,0,Payexpresse.com,10,0,0,0
351,2019-12-16 13:52:00.000000,"Télécharger gratuitement notre application PayExpresse et bénéficier d’une meilleure expérience client.
PayExpresse vous accompagne tout au long de votre processus d’achat avec une solution simple et rapide qui vous permet d’effectuer des paiements en ligne en toute sécurité",0,0,Payexpresse.com,5,0,0,0
352,2019-12-16 09:23:00.000000,"#Bon début de semaine
#MondayMotivation",0,0,Payexpresse.com,9,0,0,0
353,2019-12-13 12:02:00.000000,"Comment payer en ligne avec Payexpresse par carte bancaire ( Visa ou Mastercard ) et par Mobile Money ( Orange Money, Wari, etc ) et Paypal",0,2,Payexpresse.com,5,0,0,0
354,2019-12-12 10:35:00.000000,"Que dieu bénisse la nation, le courage et la liberté du kenya.
Payexpresse vous souhaite une bonne fête de l'indépendance.",0,0,Payexpresse.com,8,0,0,0
355,2019-12-11 14:25:00.000000,"Avec votre compte PayExpresse vous pouvez
Transférer de l’argent du compte PayExpresse vers les mobiles money, Acheter du Crédit quel que soit votre opérateur (Orange, Free ou Expresso) avec votre walletPlus PayExpress,Recharger votre compte PayExpresse via Orange Money ou E-money. PayExpresse, un service rapide, simple et sécurisé",0,7,Payexpresse.com,70,0,0,0
356,2019-12-10 13:43:00.000000,"Simple à utiliser, PayExpresse met à la disposition des clients de nombreuses options pour leurs permettre de faire des transactions avec ou sans carte bancaire et ce sur internet ou mobile",2,2,Payexpresse.com,5,0,0,0
357,2019-12-09 15:35:00.000000,PayExpresse à travers ce message vous remercie d’avoir visité son stand au DDS#4 et vous invite à télécharger l’application PayExpresse sur play store ou à visiter son site web www.payexpresse.com pour plus d’informations sur les services PayExpresse. Bon début de semaine.,0,2,Payexpresse.com,12,0,0,0
358,2019-12-09 08:28:00.000000,"#Bon début de semaine
#MondayMotivation",1,0,Payexpresse.com,11,0,0,0
359,2019-12-02 17:54:00.000000,"Le DDS#4 un moment privilégiè de rencontre et d'échange pour les acteurs du secteur du digital, PayExpresse vous invite à venir échanger, découvrir et prendre connaissance de son produit.",0,0,Payexpresse.com,7,0,0,0
360,2019-12-02 13:22:00.000000,"Pour la quatrième édition du Dakar Digital Show, des navettes gratuites seront mises à votre disposition:
Départ
Horaire : 8h00 10h00 13h30 15h00
Lieu:
-Siége Sonatel VDN
-Sonatel Chaikh Anta DiopPlus
-Sonatel Parcelles Assainies
Retour:
Horaire 12h00 16h30 18h00
-Diamniadio
13h30
-Siège Sonatel VDN",0,1,Payexpresse.com,9,1,0,0
361,2019-12-02 07:47:00.000000,#Bon début de semaine,0,0,Payexpresse.com,17,0,0,0
362,2019-11-25 07:06:00.000000,"#MondayMotivation
Bon début de semaine",0,1,Payexpresse.com,7,1,0,0
363,2019-11-18 08:15:00.000000,"#MondayMotivation
Bon début de semaine",0,0,Payexpresse.com,18,2,0,0
364,2019-11-11 12:42:00.000000,,0,2,Payexpresse.com,36,1,0,0
365,2019-11-11 12:37:00.000000,,0,0,Payexpresse.com,11,0,0,0
366,2019-11-08 15:31:00.000000,Bonne fête de Maouloud,0,0,Payexpresse.com,19,1,0,0
367,2019-11-05 23:05:00.000000,"Le Salon International e-business de Dakar du 6 au 7 Novembre #payexpresse y sera
#ebusinessdakar",0,2,Payexpresse.com,8,0,0,0
368,2019-11-04 09:32:00.000000,"#MondayMotivation
Bon début de semaine à tous avec Payexpresse.com",3,0,Payexpresse.com,10,0,0,0
369,2019-11-01 10:18:00.000000,,0,0,Payexpresse.com,7,0,0,0
370,2019-10-29 16:20:00.000000,"PayExpresse propose sa plateforme sécurisée de paiement en ligne pour faciliter les transactions entre les professionnels et leurs clients, avec ou sans site Web.",0,0,Payexpresse.com,6,0,0,0
371,2019-10-28 10:06:00.000000,"#Mondaymotivation
#Payexpresse",0,0,Payexpresse.com,12,0,0,0
372,2019-10-24 12:59:00.000000,Bonne fête d'independance #Zambie,0,0,Payexpresse.com,9,0,0,0
373,2019-10-21 12:12:00.000000,#MondayMotivation,0,0,Payexpresse.com,9,0,0,0
374,2019-10-15 18:13:00.000000,"#Magal2019

Payexpresse.com souhaite un bon Magal à toute la communauté Mouride 😍🙏❤️

#Magal
#Touba
#Senegal",0,0,Payexpresse.com,21,0,0,0
375,2019-10-15 12:08:00.000000,"#ActuFintech - La fintech indienne #Paytm s’apprête à lever 2 milliards de dollars. Elle lève des fonds pour anticiper l’arrivée de #Facebook, #Google et #Walmart sur le #paiement.

AGEFI.FR
La fintech indienne Paytm s’apprête à lever 2 milliards de dollars - Actualités Fintech",0,0,Payexpresse.com,12,0,0,0
376,2019-10-14 17:18:00.000000,"Microfinance : quand la fintech s’inspire de la tontine

Plusieurs start-up proposent des microcrédits à une clientèle ayant habituellement recours à un appui communautaire. Un modèle qui séduit les investisseurs.

https://www.jeuneafrique.com/mag/838395/economie/microfinance-quand-la-fintech-sinspire-de-la-tontine/

JEUNEAFRIQUE.COM
Microfinance : quand la fintech s’inspire de la tontine – JeuneAfrique.com",0,0,Payexpresse.com,11,0,0,0
377,2019-10-14 10:38:00.000000,"#MondayMotivation
Bon début de semaine de #travail à tous avec Payexpresse.com, la meilleure plateforme de paiement sécurisé en ligne web & mobile.
#Fintech",0,1,Payexpresse.com,11,0,0,0
